"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G14360",62.8620450437127,-3.84636153125025,0.89168936413321,-4.31356668136242,1.60641658041469e-05,0.000184579169931442
"AT1G15730",211.83274910391,-0.477389382087608,0.512625405594037,-0.931263602775213,0.351717224577149,0.576023646110294
"AT1G63670",73.7134228372781,-0.395345596254242,0.793137112866272,-0.498458072180642,0.618161214297162,0.79300498953207
"AT1G59860",71.0019753242456,7.74047669557703,1.26759950767246,6.10640557110183,1.01899877386094e-09,2.03589651932217e-08
"AT1G26730",116.390936083065,5.23193132690706,0.765756010445722,6.83237383126999,8.35208544991546e-12,2.08407831784586e-10
"AT1G09130",415.221442773997,-0.901508684069726,0.335399725305485,-2.68786351344988,0.00719107830352896,0.0358874929242209
"AT1G59510",29.5231342796759,0.574317389117759,1.61281473252643,0.356096318774386,NA,NA
"AT1G33170",48.0980244790852,-1.7773864970069,0.821888952599777,-2.16256282723441,0.0305748199385605,0.111659549700245
"AT1G61890",475.787448916369,3.9591798812629,0.40554891417968,9.76252122206096,1.6305040951999e-22,9.87474042655441e-21
"AT1G64990",198.670424139147,-0.471305881344159,0.512934500989898,-0.91884223119053,0.358178099684546,0.582255166584179
"AT1G27050",53.9901859192116,-0.139994204197924,0.900379828434214,-0.155483496827531,0.876440163344348,0.946086726640185
"AT1G25425",6.46789876285049,3.67305171814798,3.60892076898616,1.01777011834478,0.308787215849741,0.531009541103539
"AT1G11350",58.1818955464806,1.85646812651905,0.910340839080966,2.03931104353534,0.0414189941559225,0.140781340883357
"AT1G55290",0.213382492656992,1.28811607867659,4.05172432018911,0.317917996606558,0.750547140972048,NA
"AT1G74090",469.164244742237,-0.493329379254534,0.319229470112022,-1.54537542878299,0.122255480106536,0.299533654167467
"AT1G76560",186.208809496469,1.89466416650447,0.673123087296344,2.81473656491943,0.00488172330745002,0.0261281072332049
"AT1G09812",36.8715103061113,0.0581743026288478,1.6251410778393,0.0357964631022639,0.9714446532968,0.986020305447277
"AT1G09060",522.318250285028,-0.107058930777301,0.312163829334046,-0.342957513705846,0.73163042296293,0.871334278127219
"AT1G67150",0.213382492656992,1.28811607867659,4.05172432018911,0.317917996606558,0.750547140972048,NA
