"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G15550",21.5511258762942,-7.92400187431425,1.8488152187797,-4.28598909930244,1.81927908635424e-05,0.000204194760773427
"AT1G19680",68.1783506616467,-2.99071204314534,0.952093594139889,-3.14119542611472,0.00168259716684312,0.0106680697143139
"AT1G51730",273.26365175143,-1.11553243878759,0.388407553063561,-2.87206680196829,0.00407796754001817,0.0227075254836761
"AT1G49870",50.9256616065438,-3.67956093136112,0.969224778348423,-3.79639585528463,0.000146814998129889,0.00129723768864312
"AT1G77990",130.41472696623,-2.17130306823244,0.639718052184669,-3.39415631748601,0.00068840386281963,0.00492297670164002
"AT1G05140",264.86611158298,-1.52383111773409,0.469918368773279,-3.24275708079266,0.00118379095773806,0.00786578357518752
"AT1G11440",101.069657787636,-2.11703138577744,0.678229638710931,-3.12140794938002,0.00179988507756568,0.0113375209544603
"AT1G76870",80.032576558208,-4.31977867835476,0.971986333580245,-4.4442792343007,8.81870082518365e-06,0.0001048505656393
"AT1G78510",109.996901866819,-2.34771899279616,0.634052739718497,-3.70271878935259,0.00021330127238772,0.00182327939320031
"AT1G35420",164.409177153215,-1.65625564120435,0.476242391090212,-3.47775769690064,0.000505626764677851,0.00382866648999429
"AT1G60140",237.243569054026,-1.54265115122187,0.427628104720394,-3.60745969264705,0.000309209554514351,0.00254638009907427
"AT1G70580",211.784574105597,-1.86687767587797,0.679242738096847,-2.74846909826187,0.00598742785141635,0.0308881149317965
"AT1G10910",171.895271111105,-1.97526619736035,0.698293639605561,-2.8287042661252,0.00467368648894005,0.0253241502765121
"AT1G67910",84.5906669343405,-2.89413057949461,0.93682653093926,-3.08929186344986,0.00200634232127338,0.0124359000595772
"AT1G66130",76.6757305582577,-4.29842620864063,0.980875380242008,-4.38223478254709,1.17468120621555e-05,0.000137971647130045
"AT1G14185",13.243938712955,-7.22369555536827,2.12305073961557,-3.40250726022512,0.000667705811851393,0.00480450691844555
"AT1G10240",34.4798841484114,-3.7222274625634,0.99860293714175,-3.72743492345149,0.000193438485899727,0.00166862219142584
"AT1G49840",106.87471059883,-3.6654666937321,0.867430663237437,-4.22565958188726,2.3824191865214e-05,0.000258421364746929
"AT1G76990",333.582528786388,-1.09752252085112,0.36030937165111,-3.04605599299775,0.00231864651496403,0.0139985574641754
"AT1G23400",312.349039738631,-1.1803792265813,0.460562454004631,-2.56290806234378,0.0103799530688125,0.0485902150902383
"AT1G70290",831.221004132806,-1.25310316193183,0.291000489014003,-4.30618919637462,1.6609101572041e-05,0.000189715749587125
"AT1G63480",70.4798053101945,-2.45943802553925,0.801610966124745,-3.06811923672775,0.00215410648337084,0.0132248945029758
"AT1G13250",93.7184874587413,-2.18698461491773,0.618823227931888,-3.53410233521235,0.000409162625426517,0.00321469122193212
"AT1G22590",42.069903668276,-5.05730560595202,1.08044172923324,-4.68077589852165,2.85791212214807e-06,3.75628016946054e-05
