"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G23560",81.2972294026553,3.96803633792581,1.14963595171634,3.45155901918496,0.000557357844799931,0.00413326340518724
"AT1G67520",158.330200895518,2.39572688452659,0.542201062346347,4.41852119241377,9.9378537037615e-06,0.000117198136782291
"AT1G69930",304.526258431147,8.99396286840192,0.86760881907487,10.3663801827097,3.52630492920907e-25,2.411992571579e-23
"AT1G80530",270.751834658314,1.23790040650955,0.472866702408651,2.61786334331436,0.00884822324106793,0.0425505127572944
"AT1G30850",21.6615029918723,7.98376730148192,2.0200320597746,3.95229732263395,7.74044816804873e-05,0.000741399763575541
"AT1G29930",25963.3178478173,1.24750841467936,0.142282287890728,8.76784055958839,1.8212548711511e-18,8.40379033402581e-17
"AT1G47130",14.1652781739016,7.38302365622585,2.18761981093044,3.3749116822478,0.000738393833067094,0.00524819284285096
"AT1G03740",1587.15185281307,3.92571641502147,0.268330619525741,14.6301470251883,1.80396895229724e-48,3.08478690842828e-46
"AT1G53620",19.5000730124284,7.84284169846772,2.44056189934418,3.21353934951424,0.00131109831532178,0.00864254603773337
"AT1G02450",36.0189899427382,5.55822600183808,1.30679160741862,4.25333769384818,2.10607603702452e-05,0.00023234774343948
"AT1G53970",30.1538625375153,8.4703168967006,1.71134088552905,4.94952055918541,7.43965191530671e-07,1.05241207385872e-05
"AT1G15125",294.736015629912,3.90748892015714,0.675048208728605,5.78845906060037,7.10350564445894e-09,1.29061818177763e-07
"AT1G13210",1481.75194513033,4.65264816696032,0.316107038771567,14.7185845182098,4.89805514978888e-49,9.18622343253953e-47
"AT1G03230",148.396649595181,2.73018876418042,0.826846662293954,3.30192874771478,0.000960224588905811,0.00652952720455952
"AT1G34220",270.233742733348,1.23573584944109,0.478991794323242,2.57986851567476,0.00988379394886569,0.0466431639762217
"AT1G18900",494.827190454673,3.12617931639092,0.488478234795367,6.39983338807416,1.55546591032223e-10,3.39980406113288e-09
"AT1G69070",448.555804889266,1.33732284918633,0.349906804754211,3.82194010238162,0.000132405854611355,0.00118797475109633
"AT1G49050",272.99434783101,2.83406763141193,0.495704991966458,5.7172465021367,1.08264010229087e-08,1.93081888181568e-07
"AT1G25275",780.076769554531,2.14585747643552,0.376749469348664,5.69571466190872,1.22856199583012e-08,2.17108189779827e-07
"AT1G49950",207.274573114294,1.45470319157422,0.478504675373806,3.04010235728169,0.00236497758386402,0.0141906285473683
"AT1G16670",395.345226664578,3.96020173812817,0.563885659610747,7.02305808035962,2.17063924031998e-12,5.60893179698683e-11
"AT1G09970",6041.80015606642,3.32927494908874,0.180914709425827,18.4024558293514,1.25543837160739e-75,4.86607912835025e-73
"AT1G23860",384.541763867291,2.02927218528085,0.403616409792422,5.02772468127472,4.96333784484818e-07,7.28708238129983e-06
"AT1G61280",38.3081866599146,6.04194283965382,1.26124729113429,4.79045059769371,1.6640719191284e-06,2.23439125584585e-05
"AT1G65240",15.7329339978662,7.52227245699144,2.35577807229328,3.19311591590999,0.0014074643559862,0.00919437951202669
"AT1G07990",379.068174308607,1.17204891767248,0.421855251229375,2.77832008551958,0.00546407632265662,0.0287494477284394
"AT1G74360",824.741731157271,4.72330479857559,0.288537108227937,16.3698348111408,3.14065226067506e-60,8.29988738343854e-58
"AT1G01560",404.494617951472,7.77770231617829,0.645174956078874,12.0551832381222,1.82127003292858e-33,1.9609007354531e-31
"AT1G34180",52.6068551743433,4.81438497508562,1.36817396176418,3.51883978911406,0.000433438370448111,0.00336906494125536
"AT1G72760",57.9558268523217,9.40435106417878,1.50223374392289,6.26024485352095,3.8437347595204e-10,8.12635414249148e-09
"AT1G05010",1309.15190929796,2.37609006832277,0.263582291612111,9.01460433396426,1.97582395590992e-19,9.81832519629083e-18
"AT1G48110",460.061062920251,1.54371650550823,0.439804317905297,3.51000761625228,0.000448093858864524,0.00345061946415675
"AT1G23840",66.0191993626702,9.59269198616122,1.46986930264547,6.52622105169236,6.74497546623023e-11,1.53785440630049e-09
"AT1G05880",94.6866939570063,9.15667105364921,1.36641255554856,6.70124920652034,2.06645275277235e-11,4.98521008490391e-10
"AT1G33560",92.4235862760036,3.334793639614,0.621466327615445,5.36600856945789,8.04981186235069e-08,1.29286204883168e-06
"AT1G15170",69.1046918383606,3.17889122207158,0.794817279164509,3.99952455162167,6.34698634757222e-05,0.000625447095335337
"AT1G19230",79.3412867849566,5.34636572847391,1.25930556576557,4.2454872540992,2.18118908431093e-05,0.000237925578540033
"AT1G10050",137.632878840069,3.02418702869184,0.74011164436934,4.08612275147865,4.38641774517269e-05,0.000448990013563979
"AT1G51805",136.761208059085,2.42038462139455,0.888160782924289,2.72516493401721,0.00642693727484111,0.0326342474374902
"AT1G07240",461.716655705629,3.5948467082259,0.414237291358573,8.6782305292599,4.01973631643611e-18,1.75719901832779e-16
"AT1G51760",2768.99335243179,4.89819743240775,0.242522755954034,20.196857046009,1.04329720864322e-90,6.73969996783521e-88
"AT1G13550",8.91455403735168,6.70538148084972,2.43260202023655,2.75646465187004,0.00584299277882548,0.0303313928715101
"AT1G77180",1120.61616803884,1.57385637430011,0.258443646829382,6.08974681176485,1.13089394016698e-09,2.25171827675714e-08
"AT1G68765",137.248438085374,10.6524285096827,1.30855711855583,8.14059115848079,3.93352545199482e-16,1.42046689303714e-14
"AT1G14040",474.37291982493,6.21803902856846,0.484927201889943,12.8226236934831,1.22484539553228e-37,1.42425022592493e-35
"AT1G63840",141.963486819398,2.33262322082506,0.524849169667436,4.44436869796917,8.81503230346831e-06,0.0001048505656393
"AT1G54100",413.302502844519,1.0999373860614,0.313010355783011,3.51406068757647,0.000441311976572086,0.00340290163367388
"AT1G28280",1082.43300178711,1.80144876845035,0.211979807242389,8.49820929589994,1.92537728670283e-17,7.99581681777877e-16
"AT1G02930",2243.01227686088,7.18507917989045,0.284660218818772,25.2408967073295,1.42569485718734e-140,2.0722474749218e-137
"AT1G18480",396.954980653913,2.20413269808887,0.375847176896013,5.86443861649305,4.50654769663305e-09,8.42478080650308e-08
"AT1G10270",296.606966345649,1.57637768249762,0.540634204887195,2.91579346672403,0.00354785272542742,0.0202029537175661
"AT1G61430",171.864269143272,2.03019595222406,0.563510726422495,3.60276363346793,0.000314851808241984,0.00258187364332707
"AT1G57610",439.130967725054,2.51996196451653,0.360981816951753,6.98085567244329,2.93387597811228e-12,7.4813837441863e-11
"AT1G14870",925.218998194491,7.21766576114966,0.507766967956378,14.214524017186,7.44559614054639e-46,1.1391762095036e-43
"AT1G13110",102.584225635449,1.99833783324105,0.716536458135338,2.78888507423807,0.00528898297735373,0.0280055983882829
"AT1G34420",114.954965897404,3.25278473035406,0.91956620890162,3.53730345772423,0.000404234922783274,0.00318458244046336
"AT1G01470",890.50886254478,1.12862792325315,0.339560861963657,3.32378683669954,0.000888040462036953,0.00613190884356633
"AT1G09940",640.918136985689,2.75106791684862,0.515871104631589,5.33285910404558,9.66783253992597e-08,1.527412456172e-06
"AT1G56145",228.876980633376,1.65331213833896,0.527925414081286,3.13171537918119,0.00173788263208461,0.0109707379185015
"AT1G06840",190.056314880925,1.26240681818809,0.483518442011895,2.61087625310688,0.00903105662443556,0.0431797394855825
"AT1G67865",2975.7044954981,2.19332527428583,0.250973565167157,8.73926810907357,2.34625451778222e-18,1.04931721279891e-16
"AT1G15625",16.8338336408106,7.63134742437939,2.10055093650012,3.63302183811573,0.000280121300233363,0.0023266074850811
"AT1G03495",71.8220718359439,2.74738957866946,0.687936331872047,3.99366838380687,6.50588383764325e-05,0.000636788024108718
"AT1G17440",556.615976518715,1.28042329065401,0.316981666920646,4.03942380356826,5.3582671170091e-05,0.000538047755065474
"AT1G70160",916.920413451822,2.05142314292478,0.33269845530508,6.16601342811663,7.00331399542285e-10,1.42368068424435e-08
"AT1G01340",108.026130614595,4.18169894022205,0.703643727133621,5.94292079779736,2.79987736164749e-09,5.33720884610442e-08
"AT1G30620",378.460581573945,3.24788731665679,0.388777362842183,8.35410604391392,6.59300982885743e-17,2.58998372601197e-15
"AT1G72000",18.6492513869775,7.76588435300685,2.03181493370146,3.82214158592651,0.000132297687911193,0.00118797475109633
"AT1G13260",152.808282808457,2.6971604961023,0.553513275992168,4.87280181539939,1.10026583417947e-06,1.51946450354381e-05
"AT1G13000",141.428333020397,1.19825324189562,0.468895378469313,2.55548102394879,0.0106041142841937,0.0494008977951138
"AT1G33610",44.2248065825544,3.82261538322458,1.164812680053,3.28174259147888,0.00103167737636355,0.00698273837738961
"AT1G12200",965.911848528981,1.91798946079452,0.32682131325674,5.86861805823481,4.39442440077768e-09,8.24167208584563e-08
"AT1G56060",228.752226749509,7.59635456169221,0.703444906353106,10.7987910539778,3.48765312579575e-27,2.81627989908007e-25
"AT1G59865",166.980598768545,8.25139353414972,0.932138955927617,8.85210673974928,8.58825039301788e-19,4.12661882520711e-17
"AT1G57990",1654.28935013594,3.92386449538614,0.301797866457127,13.0016309970951,1.19761543214334e-38,1.45061169218362e-36
"AT1G54270",905.26517843148,1.45387117595916,0.309128664669447,4.70312637462396,2.56207724668959e-06,3.39314740598024e-05
"AT1G27760",457.79903899454,2.76975510207619,0.316389965014686,8.7542444715262,2.0547527204398e-18,9.26072272607518e-17
"AT1G27020",91.515044127062,2.66524981557636,0.993672078499842,2.68222271033329,0.0073134753640256,0.0363113114999529
"AT1G45180",167.66144660541,1.40027518613348,0.430484077623964,3.25279205182739,0.00114277093663599,0.00765445878525535
"AT1G22885",361.761817043721,1.59569139120845,0.397986019402604,4.00941569154529,6.08691803799045e-05,0.000601859548858444
"AT1G61040",308.272593872279,1.20889959103635,0.449481151563732,2.68954457118084,0.0071549591554187,0.0357994255848574
"AT1G31930",783.873107606892,2.13193547937106,0.244641497487761,8.71452922445311,2.91969389673357e-18,1.29580918439763e-16
"AT1G59870",7651.09754316863,3.63159921979927,0.171857811531797,21.1314178123777,4.09077929606571e-99,2.97297385341575e-96
"AT1G71697",228.171826099679,1.51474419569047,0.44430694358116,3.40922917720231,0.000651467260972917,0.00471513916081162
"AT1G30420",605.246457049971,3.9877045661326,0.443136560377857,8.99881644324795,2.28164025818635e-19,1.12419122551656e-17
"AT1G33600",933.396667495476,5.64634319650224,0.478505973450976,11.7999429678608,3.9057607946948e-32,3.78468221005926e-30
"AT1G68945",284.257131931098,1.24985200100002,0.400790512251717,3.11846703650272,0.00181794476299141,0.0114265198400346
"AT1G15790",78.2939108676447,4.3142333434244,1.02816000885496,4.19607192097375,2.71584037919578e-05,0.000290789980932675
"AT1G44350",690.1153121646,5.77893636961697,0.442549700020241,13.058276549171,5.70036970794267e-39,7.05147861318695e-37
"AT1G74950",357.458581588142,1.61325280284504,0.517209367241161,3.11914846293344,0.00181374546981553,0.0114124633782549
"AT1G76590",134.158794382212,3.84662609644808,0.802054368320781,4.79596676781596,1.61892120355571e-06,2.1787981197854e-05
"AT1G07180",11.5473585391671,6.12305765816722,2.11061716634154,2.90107450835372,0.00371885442147009,0.0209713090266024
